"filename", "language", "JSON", "JavaScript", "Ini", "Properties", "MS SQL", "Shell Script", "Markdown", "PHP", "Ignore", "Docker", "TypeScript", "Skill", "PostCSS", "XML", "YAML", "comment", "blank", "total"
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\RolePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\RoutePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\RulePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\ScrapPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\SkillTypePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 15, 65
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\StagePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\StatePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\StorageCategoryPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TagPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TaskPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TaskStagePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TaxGroupPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TaxPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 12, 50
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TeamPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TicketEventPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TicketPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TimesheetPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\TitlePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\UOMCategoryPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\UTMMediumPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\UTMSourcePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\UserPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 14, 62
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\VendorPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 14, 62
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\WarehousePolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"d:\Project\UnderImprove\Web\aureuserp\app\Policies\WorkLocationPolicy.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 15, 65
"d:\Project\UnderImprove\Web\aureuserp\app\Providers\AppServiceProvider.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"d:\Project\UnderImprove\Web\aureuserp\app\Providers\Filament\AdminPanelProvider.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 5, 174
"d:\Project\UnderImprove\Web\aureuserp\app\Providers\Filament\CustomerPanelProvider.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64
"d:\Project\UnderImprove\Web\aureuserp\app\Providers\Filament\WebsitePanelProvider.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 4, 4, 60
"d:\Project\UnderImprove\Web\aureuserp\bootstrap\app.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 11, 95
"d:\Project\UnderImprove\Web\aureuserp\bootstrap\providers.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 29, 4, 104
"d:\Project\UnderImprove\Web\aureuserp\composer.json", "JSON", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109
"d:\Project\UnderImprove\Web\aureuserp\composer.lock", "JSON", 16312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16313
"d:\Project\UnderImprove\Web\aureuserp\config\app.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 101, 26, 164
"d:\Project\UnderImprove\Web\aureuserp\config\auth.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 74, 18, 136
"d:\Project\UnderImprove\Web\aureuserp\config\blade-icons.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 129, 33, 184
"d:\Project\UnderImprove\Web\aureuserp\config\cache.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 45, 21, 131
"d:\Project\UnderImprove\Web\aureuserp\config\database.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 43, 23, 174
"d:\Project\UnderImprove\Web\aureuserp\config\debugbar.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 179, 25, 334
"d:\Project\UnderImprove\Web\aureuserp\config\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 142, 32, 268
"d:\Project\UnderImprove\Web\aureuserp\config\filament.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 89, 19, 121
"d:\Project\UnderImprove\Web\aureuserp\config\filesystems.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 32, 13, 78
"d:\Project\UnderImprove\Web\aureuserp\config\firebase.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 139, 37, 208
"d:\Project\UnderImprove\Web\aureuserp\config\livewire.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 187, 40, 300
"d:\Project\UnderImprove\Web\aureuserp\config\logging.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 33, 21, 133
"d:\Project\UnderImprove\Web\aureuserp\config\mail.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 43, 19, 117
"d:\Project\UnderImprove\Web\aureuserp\config\permission.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 109, 47, 190
"d:\Project\UnderImprove\Web\aureuserp\config\query-builder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 52, 15, 85
"d:\Project\UnderImprove\Web\aureuserp\config\queue.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 44, 17, 113
"d:\Project\UnderImprove\Web\aureuserp\config\sanctum.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 54, 14, 88
"d:\Project\UnderImprove\Web\aureuserp\config\scribe.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 92, 48, 275
"d:\Project\UnderImprove\Web\aureuserp\config\services.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 16, 12, 74
"d:\Project\UnderImprove\Web\aureuserp\config\session.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 160, 35, 218
"d:\Project\UnderImprove\Web\aureuserp\config\settings.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 42, 13, 103
"d:\Project\UnderImprove\Web\aureuserp\countries+states+cities.json", "JSON", 1159892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1159893
"d:\Project\UnderImprove\Web\aureuserp\database\factories\UserFactory.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 19, 7, 53
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\0001_01_01_000000_create_users_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 6, 6, 53
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\0001_01_01_000001_create_cache_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 6, 5, 36
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\0001_01_01_000002_create_jobs_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 6, 6, 58
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\2022_12_14_083707_create_settings_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\2024_11_04_132945_create_permission_tables.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 8, 24, 141
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\2024_11_26_053234_add_resource_permission_column_to_users_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 4, 30
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\2026_01_14_150817_create_imports_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 6, 4, 36
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\2026_01_14_150818_create_exports_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 6, 4, 36
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\2026_01_14_150819_create_failed_import_rows_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 6, 4, 31
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\2026_01_14_151113_create_notifications_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 6, 4, 32
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\2026_01_28_134402_create_personal_access_tokens_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 6, 4, 34
"d:\Project\UnderImprove\Web\aureuserp\database\migrations\2026_05_09_191938_add_city_id_to_partners_table.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 6, 6, 38
"d:\Project\UnderImprove\Web\aureuserp\database\seeders\CurrencySeeder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 3, 7, 73
"d:\Project\UnderImprove\Web\aureuserp\database\seeders\DatabaseSeeder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 3, 4, 24
"d:\Project\UnderImprove\Web\aureuserp\database\seeders\ShieldSeeder.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 3, 13, 69
"d:\Project\UnderImprove\Web\aureuserp\doc\AUREUS_ERP_COMPREHENSIVE_GUIDE.md", "Markdown", 0, 0, 0, 0, 0, 0, 1799, 0, 0, 0, 0, 0, 0, 0, 0, 5, 408, 2212
"d:\Project\UnderImprove\Web\aureuserp\doc\BROWSER_ERRORS_REPORT.md", "Markdown", 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 177
"d:\Project\UnderImprove\Web\aureuserp\doc\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 0, 0, 537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 604
"d:\Project\UnderImprove\Web\aureuserp\doc\CLOUDS_WIFI_TECHNICAL_AR.md", "Markdown", 0, 0, 0, 0, 0, 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 482
"d:\Project\UnderImprove\Web\aureuserp\doc\CODE_OF_CONDUCT.md", "Markdown", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 77
"d:\Project\UnderImprove\Web\aureuserp\doc\CUSTOMER_MOBILE_AUTH_API.md", "Markdown", 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 295
"d:\Project\UnderImprove\Web\aureuserp\doc\CUSTOMER_WIFI_PLUGIN_API.md", "Markdown", 0, 0, 0, 0, 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 400
"d:\Project\UnderImprove\Web\aureuserp\doc\DAILY_SUMMARY_2026_05_09.md", "Markdown", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 324
"d:\Project\UnderImprove\Web\aureuserp\doc\LEADS_CURRENT_SYSTEM_AR.md", "Markdown", 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 128
"d:\Project\UnderImprove\Web\aureuserp\doc\LEADS_SYSTEM_GUIDE_AR.md", "Markdown", 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 287
"d:\Project\UnderImprove\Web\aureuserp\doc\LEADS_SYSTEM_SUMMARY.md", "Markdown", 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 299
"d:\Project\UnderImprove\Web\aureuserp\doc\MANUFACTURING_PLUGIN_PLAN.md", "Markdown", 0, 0, 0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 425
"d:\Project\UnderImprove\Web\aureuserp\doc\PROGRAMS_LICENSES_PLUGIN_REQUIREMENTS_AR.md", "Markdown", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 248
"d:\Project\UnderImprove\Web\aureuserp\doc\PROJECT_COMPREHENSIVE_GUIDE.md", "Markdown", 0, 0, 0, 0, 0, 0, 1509, 0, 0, 0, 0, 0, 0, 0, 0, 1, 404, 1914
"d:\Project\UnderImprove\Web\aureuserp\doc\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 392
"d:\Project\UnderImprove\Web\aureuserp\doc\SOFTWARE_PREPAYMENT_WORKPLAN.md", "Markdown", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 105
"d:\Project\UnderImprove\Web\aureuserp\doc\WIFI_APIS.md", "Markdown", 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 221
"d:\Project\UnderImprove\Web\aureuserp\doc\aureuserp-dev-docs.md", "Markdown", 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 132
"d:\Project\UnderImprove\Web\aureuserp\doc\aureuserp-user-guide.md", "Markdown", 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"d:\Project\UnderImprove\Web\aureuserp\doc\cashbox-management-plan.md", "Markdown", 0, 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 171
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\Clouds.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 12, 47
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\DynamicClientRealms.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\DynamicClients.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 7, 14, 72
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\PermanentUser.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 10, 46
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\Profiles.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\Radacct.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 1, 10, 40
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\Realms.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 11, 39
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\Topups.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\Topups_transactions.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\Voucher.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54
"d:\Project\UnderImprove\Web\aureuserp\doc\wifi_model\VoucherSales.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 7, 10, 42
"d:\Project\UnderImprove\Web\aureuserp\docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 26, 107
"d:\Project\UnderImprove\Web\aureuserp\docker\production\.dockerignore", "Ignore", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 8, 7, 32
"d:\Project\UnderImprove\Web\aureuserp\docker\production\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 27, 143
"d:\Project\UnderImprove\Web\aureuserp\docker\production\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 382
"d:\Project\UnderImprove\Web\aureuserp\docker\production\build-install.sh", "Shell Script", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 54
"d:\Project\UnderImprove\Web\aureuserp\docker\production\entrypoint.sh", "Shell Script", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 72
"d:\Project\UnderImprove\Web\aureuserp\docker\production\mysql-init.sql", "MS SQL", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"d:\Project\UnderImprove\Web\aureuserp\docker\production\nginx.conf", "Properties", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 64
"d:\Project\UnderImprove\Web\aureuserp\docker\production\php-fpm.conf", "Properties", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"d:\Project\UnderImprove\Web\aureuserp\docker\production\php.ini", "Ini", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"d:\Project\UnderImprove\Web\aureuserp\docker\production\supervisord.conf", "Properties", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 66
"d:\Project\UnderImprove\Web\aureuserp\docs\ai\architecture.md", "Markdown", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"d:\Project\UnderImprove\Web\aureuserp\docs\ai\coding-standards.md", "Markdown", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"d:\Project\UnderImprove\Web\aureuserp\docs\ai\context.md", "Markdown", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"d:\Project\UnderImprove\Web\aureuserp\docs\ai\security-policy.md", "Markdown", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"d:\Project\UnderImprove\Web\aureuserp\docs\ai\testing-policy.md", "Markdown", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"d:\Project\UnderImprove\Web\aureuserp\install.sh", "Shell Script", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 38
"d:\Project\UnderImprove\Web\aureuserp\lang\ar\admin.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"d:\Project\UnderImprove\Web\aureuserp\lang\ar\welcome.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 8, 72
"d:\Project\UnderImprove\Web\aureuserp\lang\en\admin.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"d:\Project\UnderImprove\Web\aureuserp\lang\en\welcome.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 8, 72
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\ar\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\ckb\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\cs\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\de\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 32, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\en\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\es\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\fa\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\fr\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\hu\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\hy\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\id\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 44, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\it\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 44, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\ja\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\ka\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\km\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
"d:\Project\UnderImprove\Web\aureuserp\lang\vendor\filament-shield\ko\filament-shield.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 30, 13, 81
